Loci	mef
Kremen1_mef	7.26482
Kri1_mef	7.13592
Krit1_mef	6.67814
Krt10_mef	6.23444
Krt18_mef	5.49136
Krt19_mef	7.50046
Krt6a_mef	6.02912
Krt78_mef	5.90135
Krt7_mef	6.57054
Krt80_mef	5.90461
Krt8_mef	5.10377
Krtap12-1_mef	6.99129
Ktn1_mef	8.25479
L2hgdh_mef	7.20026
L3mbtl2_mef	6.96076
L3mbtl3_mef	7.70688
LOC100038946_mef	7.31552
LOC100039000_mef	6.88861
LOC100039133_mef	9.13786
LOC100039155_mef	9.57125
LOC100039175_mef	8.18384
LOC100040244_mef	8.19677
LOC100040745_mef	8.57348
LOC100041004_mef	8.34829
LOC100041586_mef	5.00869
LOC100042972_mef	8.15847
LOC100042999_mef	5.40936
LOC100043472_mef	6.09568
LOC100043974_mef	5.13739
LOC100044001_mef	7.91091
LOC100044098_mef	8.349
LOC100044115_mef	7.5732
LOC100044161_mef	7.83861
LOC100044162_mef	6.54711
LOC100044170_mef	6.85732
LOC100044172_mef	7.79533
LOC100044221_mef	7.20766
LOC100044230_mef	6.84483
LOC100044272_mef	6.625
LOC100044319_mef	5.75973
LOC100044395_mef	6.43291
LOC100044475_mef	7.39507
LOC100044566_mef	6.06234
LOC100044873_mef	5.88361
LOC100044896_mef	7.15408
LOC100044969_mef	5.61188
LOC100045035_mef	7.32111
LOC100045055_mef	8.81808
LOC100045146_mef	7.84965
LOC100045148_mef	6.94739
LOC100045317_mef	6.53566
LOC100045432_mef	6.51901
LOC100045440_mef	8.13371
LOC100045442_mef	7.68246
LOC100045519_mef	6.19022
LOC100045551_mef	6.96935
LOC100045677_mef	7.41825
LOC100045760_mef	6.29313
LOC100045795_mef	7.1015
LOC100045971_mef	8.22054
LOC100046016_mef	8.26193
LOC100046044_mef	6.42627
LOC100046056_mef	9.51524
LOC100046096_mef	7.77808
LOC100046186_mef	6.44842
LOC100046232_mef	8.61641
LOC100046464_mef	5.53036
LOC100046487_mef	8.53228
LOC100046560_mef	9.56465
LOC100046682_mef	7.68339
LOC100046741_mef	9.4568
LOC100046746_mef	8.5578
LOC100046775_mef	8.68276
LOC100046843_mef	5.22599
LOC100046844_mef	6.43926
LOC100046854_mef	7.76565
LOC100046871_mef	7.16575
LOC100046873_mef	7.65273
LOC100046891_mef	7.35152
LOC100046932_mef	7.26681
LOC100046988_mef	7.0541
LOC100046998_mef	7.30341
LOC100047069_mef	6.80066
LOC100047187_mef	7.15461
LOC100047199_mef	7.85201
LOC100047214_mef	7.84636
LOC100047223_mef	7.64952
LOC100047237_mef	8.46531
LOC100047324_mef	5.52501
LOC100047339_mef	9.50358
LOC100047355_mef	5.69481
LOC100047427_mef	7.27828
LOC100047481_mef	8.45716
LOC100047492_mef	5.87837
LOC100047506_mef	7.26692
LOC100047530_mef	5.43755
LOC100047558_mef	8.73999
LOC100047579_mef	5.52621
LOC100047592_mef	7.44698
LOC100047651_mef	6.1884
LOC100047670_mef	7.58716
LOC100047689_mef	8.24711
LOC100047713_mef	6.75975
LOC100047743_mef	6.22005
LOC100047749_mef	7.36315
LOC100047789_mef	5.30392
LOC100047819_mef	7.73899
LOC100047836_mef	7.00026
LOC100047863_mef	6.57096
LOC100047868_mef	7.99886
LOC100047936_mef	5.36845
LOC100047941_mef	5.36024
LOC100047980_mef	8.65528
LOC100048029_mef	6.39759
LOC100048050_mef	8.58433
LOC100048093_mef	8.10397
LOC100048107_mef	9.0041
LOC100048165_mef	7.50263
LOC100048247_mef	6.98112
LOC100048299_mef	8.15554
LOC100048307_mef	4.17593
LOC100048342_mef	7.3691
LOC100048347_mef	7.27849
LOC100048384_mef	7.00612
LOC100048387_mef	7.37351
LOC100048460_mef	8.78615
LOC100048488_mef	5.9233
LOC100048615_mef	5.56906
LOC100048616_mef	7.2784
LOC100048805_mef	8.18335
LOC100048879_mef	7.71049
LOC433328_mef	6.38849
LOC546078_mef	7.12995
LOC627912_mef	6.18356
LOC631639_mef	7.61242
LOC631806_mef	6.14292
LOC632664_mef	7.94369
LOC634682_mef	5.45167
LOC635075_mef	6.85849
LOC638050_mef	6.20223
LOC640195_mef	5.99507
LOC665928_mef	6.20714
LOC667766_mef	7.49387
LOC667776_mef	6.55053
LOC669005_mef	8.55877
LOC672215_mef	5.27001
LOC674195_mef	7.77981
LOC674611_mef	6.25498
LOC674712_mef	8.55332
LOC675567_mef	6.58332
LOC676024_mef	5.8567
LOC676654_mef	7.04128
LOC676870_mef	8.03806
LOC676960_mef	5.28952
LOC677143_mef	6.54044
Lace1_mef	6.59292
Lactb_mef	8.77752
Lad1_mef	5.5366
Lama2_mef	7.9199
Lama4_mef	8.56191
Lama5_mef	7.67511
Lamb1-1_mef	8.40543
Lamb2_mef	7.888
Lancl2_mef	6.96343
Laptm5_mef	6.02124
Large$Large_mef	9.10267
Larp2_mef	7.54973
Lars2_mef	6.17799
Lass4_mef	6.93238
Lass6_mef	8.04714
Lats2$Lats2_mef	7.26297
Lbh_mef	9.10821
Lbp_mef	5.04301
Lcmt1_mef	8.33727
Lcor_mef	5.5759
Ldb1_mef	8.12342
Ldhb_mef	8.48494
Ldlr_mef	8.92098
Ldlrap1_mef	6.64788
Ldoc1l_mef	7.11216
Lefty1_mef	6.3574
Lemd2_mef	7.66749
Lemd3_mef	7.00812
Leng1_mef	6.85471
Leng4_mef	8.48591
Leng8_mef	6.77777
Leng9_mef	5.86977
Leo1_mef	8.0611
Lepre1_mef	9.00405
Leprel2_mef	8.91833
Letm1_mef	6.32104
Lfng_mef	6.11024
Lgals2_mef	6.08411
Lgals3bp_mef	8.02807
Lgals7_mef	9.11849
Lgals8_mef	8.66376
Lgmn_mef	9.25507
Lhfpl2_mef	7.07625
Lhx9_mef	7.19833
Lias_mef	7.73078
Lif_mef	6.56768
Lig3_mef	7.09328
Lig4_mef	6.91698
Lima1_mef	8.83385
Limch1_mef	7.28364
Limd1_mef	7.94951
Limd2$Limd2_mef	8.25016
Lime1_mef	5.91664
Limk1_mef	6.12825
Limk2_mef	8.04119
Lims1_mef	8.97185
Lims2_mef	8.31002
Lin37_mef	7.07718
Lin52_mef	6.42373
Lin54_mef	7.21825
Lin9_mef	5.31807
Lipa_mef	7.55882
Lipt1_mef	6.5065
Llgl2_mef	6.1385
Lman2_mef	9.20932
Lman2l_mef	7.82244
Lmbr1_mef	6.4197
Lmbr1l_mef	5.75114
Lmbrd1_mef	8.35214
Lmnb2_mef	6.18241
Lmo4_mef	9.64013
Lmo7_mef	7.01967
Lmod1_mef	7.50032
Lmtk2_mef	7.21696
Lnp_mef	7.69362
Lnpep_mef	8.48133
Lnx2_mef	7.47767
Loh12cr1_mef	7.29309
Lonp2_mef	7.37642
Lor_mef	5.86362
Loxl4_mef	7.32987
Lpgat1_mef	8.76493
Lpin1_mef	6.41317
Lpin2_mef	6.75394
Lpl$LOC669888_mef	7.35186
Lrba_mef	5.75418
Lrch1_mef	5.76928
Lrch2_mef	6.9287
Lrch3_mef	7.14122
Lrch4_mef	7.22867
Lrdd_mef	6.92077
Lrfn1_mef	6.15325
Lrfn3_mef	6.06347
Lrfn4_mef	6.60086
Lrig1_mef	7.60365
Lrig2_mef	6.43777
Lrig3_mef	7.5928
Lrp11_mef	7.68135
Lrp12_mef	8.07248
Lrp5_mef	5.45834
Lrp6_mef	6.50394
Lrp8_mef	6.34163
Lrrc14_mef	7.71235
Lrrc16_mef	7.77718
Lrrc1_mef	5.57829
Lrrc20_mef	6.91732
Lrrc23_mef	6.10196
Lrrc28_mef	6.58458
Lrrc45_mef	7.85022
Lrrc57_mef	7.26686
Lrrc61_mef	6.12399
Lrrc8a_mef	8.62321
Lrrc8c_mef	9.50548
Lrrc8d_mef	7.99093
Lrrcc1_mef	5.69601
Lrrfip2_mef	7.55127
Lrriq2_mef	5.74446
Lrrk1_mef	8.35616
Lrrk2_mef	7.83072
Lrsam1_mef	6.70721
Lsg1_mef	8.15288
Lsm10_mef	8.63881
Lsm11_mef	7.53223
Lsm14b_mef	8.19822
Lsm1_mef	7.96062
Lsp1_mef	10.1451
Lsr_mef	6.09771
Lss_mef	5.98446
Lst1_mef	6.2779
Ltbp1_mef	9.41642
Ltbp3_mef	9.39568
Ltbp4_mef	7.51453
Ltbr_mef	8.81539
Ltf_mef	5.11184
Luc7l2_mef	8.13736
Luc7l_mef	7.83982
Lum_mef	9.18877
Ly6g6e_mef	5.08728
Ly75_mef	6.14845
Ly96_mef	7.37636
Lycat_mef	9.60354
Lynx1_mef	6.2757
Lypla3_mef	8.67208
Lyrm2_mef	7.93992
Lyrm4_mef	6.89891
Lyrm5_mef	8.06886
Lysmd2_mef	7.56381
Lysmd3_mef	8.05636
Lzic_mef	6.72551
Lztfl1_mef	7.72588
Lztr1_mef	8.00053
Mab21l2_mef	6.53824
Macrod1_mef	6.15051
Mad1l1_mef	5.78372
Mad2l2_mef	7.3403
Madd_mef	5.49533
Maf1_mef	8.18627
Maff_mef	7.5796
Mafk_mef	8.48744
Magee1_mef	8.0001
Mageh1_mef	7.58184
Magi3_mef	6.9957
Mak10_mef	7.62
Mamdc2_mef	8.60344
Mamdc4_mef	5.88219
Maml1_mef	6.53348
Man1a2_mef	8.15835
Man1a_mef	8.35585
Man1b1_mef	7.82007
Man1c1_mef	8.47075
Man2a2_mef	6.79059
Man2b1_mef	8.69882
Man2b2_mef	7.20465
Manba_mef	6.73127
Manea_mef	8.74142
Map2k4_mef	8.65393
Map2k5_mef	6.90961
Map2k6_mef	6.50366
Map2k7_mef	7.7561
Map3k10_mef	7.03923
Map3k11_mef	6.51702
Map3k12_mef	6.92657
Map3k14_mef	6.4365
Map3k3_mef	7.53835
Map3k4_mef	7.46434
Map3k6_mef	5.55928
Map3k7_mef	7.8171
Map3k7ip1_mef	6.49216
Map3k7ip3_mef	6.66119
Map4k1_mef	4.84882
Map4k4_mef	7.6571
Map4k5_mef	8.97011
Mapk11_mef	6.56973
Mapk12_mef	7.02616
Mapk14_mef	7.91211
Mapk7_mef	7.28313
Mapk8_mef	6.59056
Mapk8ip2_mef	6.02464
Mapk8ip3_mef	6.48105
Mapk9_mef	8.62007
Mapkap1_mef	8.42142
Mapkapk2_mef	9.02399
Mapkapk3_mef	6.81997
Mapkbp1_mef	6.47295
Mapre2_mef	8.21567
Mapre3_mef	7.1118
March2$LOC100044703_mef	7.92189
Mare_mef	8.01855
Mark1_mef	5.89188
Mark2_mef	7.48534
Mast1_mef	6.11698
Mast2_mef	8.33813
Mastl_mef	6.57751
Matn2_mef	7.57634
Mbc2_mef	8.74317
Mbd1_mef	7.42745
Mbd2_mef	9.09084
Mbd4_mef	5.46501
Mbd5_mef	6.26038
Mbd6_mef	6.7166
Mbip_mef	7.32289
Mbnl3_mef	5.91679
Mboat1_mef	6.44929
Mboat2_mef	7.93531
Mbtd1_mef	6.79
Mcam_mef	9.24698
Mcat_mef	7.31552
Mccc2_mef	6.86802
Mcee_mef	6.79131
Mcf2l_mef	7.33198
Mcm10_mef	6.11803
Mcm3ap_mef	7.75324
Mcm8_mef	5.94746
Mcoln1_mef	6.96192
Mcph1_mef	6.32354
Mcpt8_mef	7.94562
Mdc1_mef	6.70817
Mdk_mef	8.2012
Mdm4$LOC100044428_mef	5.82447
Mdn1_mef	6.84762
Me2_mef	7.12345
Mecp2_mef	6.5727
Mecr_mef	6.88567
Med11_mef	7.47049
Med12$LOC100045228_mef	7.19319
Med13_mef	6.93803
Med14_mef	7.69693
Med15$Pcqap_mef	7.15683
Med16_mef	7.48496
Med17_mef	7.77271
Med1_mef	7.52767
Med20$Med20_mef	7.98971
Med20_mef	5.81908
Med22_mef	8.08596
Med23_mef	7.55743
Med24_mef	7.16918
Med25_mef	7.99882
Med26_mef	6.5202
Med27_mef	8.11932
Med29_mef	7.608
Med6_mef	7.96601
Med9_mef	7.72743
Mef2b_mef	5.48168
Mef2d_mef	8.02047
Megf9_mef	6.165
Men1_mef	7.68047
Meox1_mef	6.74668
Mepce$Bcdin3_mef	7.10529
Mertk_mef	6.28778
Mesdc1_mef	6.99327
Met_mef	6.49977
Metap1_mef	8.57929
Metapl1_mef	5.75844
Metrn_mef	7.4923
Metrnl_mef	8.17629
Mett10d_mef	6.56231
Mett11d1_mef	7.91941
Mettl1_mef	7.7308
Mettl2_mef	7.33061
Mettl4_mef	6.6306
Mettl6_mef	8.54763
Mettl8_mef	7.02719
Mex3a_mef	7.79262
Mex3d_mef	8.4702
Mfap1a$LOC100048499_mef	8.25013
Mfap2_mef	9.29481
Mfap3_mef	7.9983
Mfap3l_mef	7.37394
Mfap4_mef	7.79223
Mfhas1_mef	8.42083
Mfn1_mef	7.7111
Mfn2_mef	8.0564
Mfsd11_mef	7.46998
Mfsd2_mef	6.59783
Mfsd3_mef	7.39189
Mga_mef	6.25636
Mgat1_mef	9.44371
Mgat5_mef	6.434
Mgll_mef	9.03831
Mgmt_mef	7.91387
Mgrn1_mef	8.0091
Mgst1_mef	8.84656
Mia3_mef	7.92854
Mib1_mef	8.16276
Mical1_mef	7.7463
Mical2_mef	8.33104
Mier1_mef	7.38356
Mier2_mef	6.29413
Mif4gd_mef	7.15295
Mina_mef	7.48548
Mis12_mef	8.00843
Mitd1_mef	7.31448
Mitf_mef	5.97102
Mkks_mef	8.03316
Mkl1_mef	8.13232
Mkln1_mef	7.28692
Mknk1_mef	6.85865
Mkrn2_mef	8.03955
Mks1_mef	6.42657
Mkx_mef	6.12724
Mlf1ip_mef	6.11344
Mlh1_mef	6.99085
Mlh3_mef	6.55855
Mlkl_mef	7.01443
Mll1_mef	6.92518
Mll3_mef	6.65813
Mllt10_mef	7.07461
Mllt11_mef	8.26793
Mllt1_mef	7.13394
Mllt3_mef	6.35976
Mllt4$LOC627912_mef	7.27417
Mllt6_mef	6.96411
Mlx_mef	7.36635
Mlxip_mef	7.27341
Mlycd_mef	6.9138
Mmaa_mef	6.98733
Mmab_mef	6.96565
Mmachc_mef	7.40928
Mmd$LOC100047565_mef	9.8543
Mme_mef	4.63993
Mmp11_mef	7.46155
Mmp13_mef	8.29828
Mmp17_mef	6.58346
Mmp23_mef	9.19896
Mmp3_mef	8.3072
Mms19l_mef	7.28735
Mn1_mef	8.10944
Mnd1_mef	5.56686
Mns1_mef	5.58854
Mnt_mef	7.60657
Moap1_mef	7.77731
Mobkl1a_mef	7.74325
Mobkl2a_mef	8.53181
Mocos_mef	6.08511
Mocs1_mef	5.9815
Mon1a_mef	6.99964
Mon2_mef	8.72978
Morc3_mef	7.04072
Morc4_mef	7.35072
Morn2_mef	6.58431
Mospd1_mef	8.61065
Mospd2_mef	8.3697
Mov10_mef	6.04072
Moxd1_mef	9.55294
Mpdu1_mef	7.95356
Mpdz_mef	7.51785
Mpg_mef	7.32068
Mphosph1_mef	6.46151
Mphosph9_mef	6.07187
Mpi_mef	8.17203
Mpp5_mef	7.73217
Mpp7_mef	5.72521
Mppe1_mef	7.99253
Mpst_mef	6.44825
Mpv17_mef	8.39526
Mpv17l_mef	5.9161
Mr1_mef	7.06055
Mras_mef	7.39816
Mrc2_mef	9.06017
Mre11a_mef	7.23278
Mrg1_mef	6.32684
Mrg2_mef	6.40992
Mrgprf_mef	8.68356
Mrm1_mef	6.63681
Mrpl19_mef	7.61269
Mrpl1_mef	6.53581
Mrpl47_mef	7.56979
Mrpl54_mef	7.9888
Mrpl55_mef	7.88709
Mrpl9_mef	8.34064
Mrps11_mef	7.80976
Mrps25_mef	8.00342
Mrps27_mef	7.12318
Mrps31_mef	7.44701
Mrps5_mef	6.91385
Mrps9_mef	7.6006
Mrrf_mef	8.30017
Mrs2l_mef	7.71278
Msc_mef	5.46424
Msi2_mef	6.35189
Msl31_mef	9.08437
Msra_mef	7.10724
Msrb2_mef	6.41735
Msrb3_mef	10.1512
Mst1_mef	4.24666
Msx1_mef	7.25361
Mt1_mef	5.3381
Mta3_mef	6.62221
Mtap1a_mef	7.29003
Mtap1b_mef	6.69128
Mtap1s_mef	8.50499
Mtap4_mef	8.65559
Mtap6_mef	8.51155
Mtap7_mef	4.85294
Mtap9_mef	6.53457
Mtbp_mef	6.86355
Mtcp1_mef	5.95886
Mterf_mef	6.84532
Mterfd1_mef	8.57812
Mterfd2_mef	7.59646
Mterfd3_mef	7.16933
Mtf1_mef	6.40864
Mtfmt_mef	6.59919
Mtg1_mef	7.61615
Mthfr_mef	7.09902
Mthfs$LOC100039707_mef	6.35083
Mthfsd_mef	6.94609
Mtif3_mef	6.93192
Mtmr10_mef	8.67101
Mtmr11_mef	6.78232
Mtmr12_mef	7.1819
Mtmr14_mef	7.34832
Mtmr1_mef	6.47235
Mtmr2_mef	8.5544
Mtmr3_mef	7.17826
Mtmr4_mef	7.76676
Mtmr6_mef	8.78826
Mtmr7_mef	5.16271
Mtmr9_mef	7.95006
Mto1_mef	6.64481
Mtr_mef	6.93348
Mtrf1l_mef	7.2286
Mtrr_mef	7.49374
Mtss1_mef	6.74887
Mttp_mef	5.46109
Mtus1_mef	7.5389
Mum1_mef	7.80589
Mum1l1_mef	7.65475
Mus81_mef	6.12984
Mut_mef	7.99053
Muted_mef	7.55094
Mutyh_mef	5.78574
Mvd_mef	7.60062
Mvk$LOC637711_mef	7.68302
Mvp_mef	7.59708
Mxd1_mef	5.67796
Mxd3_mef	6.56363
Mxd4_mef	7.69512
Mxra7_mef	8.25849
Mxra8_mef	9.92442
Mybl2_mef	6.22552
Myc_mef	8.93911
Mycbp_mef	8.4215
Myd116_mef	8.84969
Myd88_mef	7.95852
Myef2_mef	7.78379
Myg1_mef	8.18901
Myh14_mef	5.96135
Mylip_mef	8.57678
Mylk_mef	8.63396
Mylpf_mef	4.98373
Mynn_mef	6.74934
Myo1b_mef	7.58055
Myo1e_mef	6.82005
Myo1g_mef	4.85924
Myo5a_mef	8.48582
Myo7a_mef	7.63814
Myo7b_mef	6.04456
Myo9b_mef	7.85865
Myohd1_mef	6.48749
Myom1_mef	7.18247
Myst3_mef	7.60996
Myst4_mef	6.88979
N6amt1_mef	6.69122
Nab1_mef	9.41058
Nab2_mef	9.69175
Nadsyn1_mef	5.78041
Naga_mef	8.00683
Nagk_mef	8.00489
Naglu_mef	7.11703
Nagpa_mef	7.02534
Nap1l2_mef	6.28958
Napg_mef	7.72281
Naprt1_mef	5.69924
Narf_mef	7.28981
Narfl_mef	7.94008
Narg1l_mef	7.35195
Narg2_mef	7.22855
Nars2_mef	6.69156
Nat10_mef	7.68865
Nat12_mef	8.13317
Nat14_mef	6.61169
Nat2_mef	8.01792
Nat6$Hyal1_mef	6.97965
Nat8l_mef	5.31089
Nat9_mef	7.46174
Nav1_mef	7.06377
Nbeal1_mef	7.47804
Nbl1_mef	8.47319
Nbn_mef	8.21878
Ncam1_mef	8.75086
Ncapd3_mef	6.07364
Ncapg2_mef	7.24687
Ncaph_mef	7.63722
Ncdn_mef	7.64706
Ncf2_mef	5.35794
Nck1_mef	7.45883
Nckipsd_mef	6.99918
Ncoa2_mef	7.02871
Ncoa3_mef	6.41453
Ncoa5_mef	7.53418
Ncoa6_mef	8.25012
Ncoa7_mef	6.45342
Ncor2_mef	8.74381
Ncstn_mef	8.14651
Ndc80_mef	7.23495
Nde1_mef	8.07531
Ndor1$LOC100039232_mef	6.11916
Ndrg1_mef	7.73736
Ndrg2_mef	6.41942
Ndrg3_mef	7.79885
Ndrg4_mef	9.56652
Ndst1_mef	8.65985
Ndst2_mef	7.78318
Ndufa4l2_mef	8.32587
Ndufs4_mef	8.54592
Necap2_mef	8.44374
Nedd1_mef	7.9354
Nedd4l_mef	6.55638
Nedd9_mef	8.75113
Neil1_mef	6.3113
Nek1_mef	6.82191
Nek2_mef	5.42924
Nek3_mef	6.68317
Nek4_mef	6.02349
Nek6_mef	8.01627
Nenf_mef	9.10987
Neo1_mef	6.11341
Nes_mef	8.10004
Net1_mef	6.72172
Neu1_mef	6.25944
Neud4_mef	5.49849
Neurl2_mef	7.11344
Nexn_mef	8.62014
Nf1_mef	5.96826
Nf2_mef	6.99229
Nfat5_mef	6.27184
Nfatc1_mef	8.00162
Nfatc2ip_mef	6.78992
Nfatc3_mef	6.84818
Nfatc4_mef	6.6623
Nfib_mef	7.51949
Nfix_mef	10.0695
Nfkb2_mef	7.80954
Nfkbil1_mef	5.80653
Nfkbil2_mef	7.0425
Nfkbiz_mef	7.83311
Nfrkb_mef	6.52841
Nfs1$LOC100045796_mef	8.00305
Nfx1_mef	7.95817
Nfxl1_mef	7.00334
Nfya_mef	7.56347
Ngfb_mef	8.09294
Ngfr_mef	5.03869
Ngly1_mef	8.36983
Nhlrc2_mef	7.66406
Nhsl1_mef	6.18785
Niban_mef	8.26645
Nicn1_mef	7.48668
Nid2_mef	8.28734
Nif3l1_mef	7.91777
Nin_mef	6.94096
Ninj1_mef	7.46648
Nipa1_mef	7.6364
Nipbl_mef	7.35076
Nit1_mef	7.08223
Nkiras1_mef	7.8134
Nkiras2_mef	8.40002
Nkrf_mef	6.37767
Nktr_mef	7.00021
Nkx2-5_mef	6.00125
Nkx2-6_mef	7.1887
Nkx2-9_mef	6.82993
Nle1_mef	7.144
Nlgn2_mef	7.92977
Nln_mef	7.80024
Nmd3_mef	7.71794
Nme3_mef	6.11695
Nme4_mef	7.65027
Nme6_mef	7.50157
Nme7_mef	7.45193
Nmi_mef	6.26137
Nmnat2_mef	6.31944
Nmral1_mef	5.96892
Nmt2_mef	6.83306
Nnmt_mef	6.87574
Nnt_mef	8.32728
Noc2l_mef	7.02707
Noc3l_mef	7.51213
Nod1_mef	6.49352
Nol10_mef	7.52327
Nol3_mef	6.18122
Nol6_mef	7.61611
Nol8_mef	7.39405
Nol9_mef	7.12935
Nomo1_mef	7.50832
Nope_mef	6.77462
Nos1$2310005C01Rik_mef	5.42345
Nos3_mef	5.04214
Notch1_mef	7.93842
Notch2_mef	7.70309
Notum_mef	4.9611
Nov_mef	7.60918
Nox4_mef	7.56804
Noxo1_mef	5.76666
Npal1_mef	7.65279
Npat_mef	7.82292
Npc1_mef	7.16267
Npdc1_mef	8.81019
Nphp1_mef	6.91107
Nphs1_mef	5.54983
Nppb_mef	6.12675
Npr2_mef	8.69457
Npr3_mef	7.54683
Npy_mef	5.45841
Nqo1_mef	7.92987
Nqo2_mef	7.11878
Nr1d1_mef	6.90502
Nr1d2_mef	8.65519
Nr1h2_mef	8.39836
Nr2c1_mef	6.91634
Nr2c2_mef	7.43921
Nr2f2_mef	6.74232
Nr2f6_mef	8.52301
Nr3c1_mef	7.95245
Nrarp_mef	7.81182
Nrbp1_mef	8.09448
Nrbp2_mef	6.38781
Nrf1_mef	6.24955
Nrip1_mef	6.8178
Nrip2_mef	6.34234
Nrm_mef	5.8816
Nrn1_mef	8.26564
Nrp2_mef	8.94909
Nrp_mef	7.02281
Nrtn_mef	7.10386
Nrxn3_mef	6.54503
Nsd1$Acd_mef	7.10691
Nsdhl_mef	8.91257
Nsf_mef	7.96277
Nsg1_mef	7.69442
Nsl1_mef	6.02349
Nsmaf_mef	6.9263
Nsun3_mef	5.96786
Nsun4_mef	7.32483
Nsun5_mef	6.68623
Nt5c2_mef	7.33313
Nt5c3_mef	6.64243
Nt5c3l_mef	7.64552
Nt5dc1_mef	7.60755
Nt5dc3_mef	8.72266
Nt5e_mef	6.88195
Nt5m_mef	8.24973
Nthl1_mef	6.5541
Ntn4_mef	6.34324
Nuak2_mef	8.3375
Nub1_mef	7.20832
Nubp1_mef	8.28579
Nucb2_mef	9.15732
Nudcd1_mef	7.98595
Nudt11_mef	4.57786
Nudt13_mef	5.83417
Nudt14_mef	6.56379
Nudt16_mef	7.02016
Nudt16l1_mef	7.90227
Nudt18_mef	8.23639
Nudt22_mef	7.3301
Nudt6_mef	7.73812
Nudt7_mef	6.38549
Nudt8_mef	7.94751
Nudt9_mef	8.08526
Nuf2_mef	8.1486
Nufip2_mef	8.27618
Numa1_mef	7.66035
Numb_mef	7.62682
Numbl_mef	8.18022
Nup133_mef	7.59065
Nup155_mef	7.57702
Nup188_mef	7.51137
Nup210_mef	4.56043
Nup214_mef	7.49595
Nup43_mef	6.78751
Nupl2_mef	6.28149
Nvl_mef	7.20674
Nwd1_mef	8.21268
Nxph3_mef	7.12176
Nxph4_mef	6.8914
Nxt2_mef	6.96427
ORF19_mef	7.12358
ORF34_mef	6.0302
OTTMUSG00000001246$Gm428_mef	5.28835
OTTMUSG00000004461_mef	7.10916
OTTMUSG00000015750_mef	6.42507
Oas1a_mef	6.14356
Oas1b_mef	5.77537
Oas1d_mef	6.51999
Oas2_mef	5.76274
Obfc1_mef	6.15871
Obfc2a_mef	8.23325
Obsl1_mef	6.14633
Ocel1_mef	6.19171
Ociad2_mef	7.7407
Ocrl_mef	6.45447
Odf2l_mef	5.8542
Odz3_mef	8.75019
Odz4_mef	5.87094
Ofd1_mef	6.13086
Ogdh_mef	8.08602
Ogfod1_mef	6.69882
Ogfod2_mef	7.19937
Ogfr_mef	8.86577
Ogfrl1_mef	6.13231
Ogg1_mef	6.50733
Oip5_mef	6.28645
Oit1_mef	3.99219
Olfm1_mef	6.8905
Olfml2b_mef	8.71574
Olfml3_mef	9.40893
Oma1_mef	7.60587
Omg_mef	6.06398
Opa3_mef	7.48599
Opn3_mef	7.45117
Opn4_mef	6.31774
Optn_mef	6.23566
Oraov1_mef	7.01024
Orc1l_mef	6.40191
Orc2l_mef	7.68803
Orc3l_mef	7.22953
Orc4l_mef	8.11175
Ormdl3_mef	8.46704
Os9_mef	8.53097
Osbpl11_mef	8.73503
Osbpl1a_mef	7.33332
Osbpl3_mef	7.52879
Osbpl5_mef	8.60532
Osbpl7_mef	6.06833
Osbpl8_mef	7.66123
Osgep_mef	7.62248
Osgepl1_mef	6.57721
Osgin2_mef	6.6162
Osm_mef	5.91808
Osmr_mef	9.34466
Osr1_mef	7.50177
Ostm1_mef	8.97285
Otub2_mef	6.344
Otud5$LOC100045117_mef	7.72119
Otud7a$LOC100044257_mef	6.92272
Otud7b_mef	7.88632
Oxa1l_mef	7.1437
Oxt_mef	7.28939
P2rx4_mef	7.45757
P2rx5_mef	6.65968
P2ry5_mef	8.13223
P42pop$Myodysa_mef	6.19665
P4ha2_mef	10.126
P4ha3_mef	8.16327
Pacs1_mef	6.86451
Pacsin3_mef	6.77228
Paf1_mef	7.59161
Pafah2_mef	7.85343
Paip1$LOC676674_mef	8.50468
Pak1_mef	7.93813
Pak2_mef	8.2008
Pak3_mef	7.14647
Palb2_mef	5.57909
Palm_mef	7.95356
Pam_mef	8.23485
Pan3_mef	7.55902
Pank2_mef	8.15569
Pank3_mef	9.0775
Pank4_mef	8.13237
Panx1_mef	7.97948
Papolg_mef	7.32453
Pappa_mef	9.21442
Papss2_mef	8.02835
Paqr3_mef	5.26737
Paqr4_mef	6.21215
Pard3_mef	6.86922
Pard6a_mef	6.63877
Pard6b_mef	5.03565
Pard6g_mef	8.23144
Parn_mef	7.80192
Parp11_mef	6.6599
Parp16_mef	5.52264
Parp8_mef	8.09338
Parp9_mef	6.90272
Pars2_mef	6.63441
Pask_mef	6.12935
Patz1_mef	6.9877
Paxip1_mef	6.94574
Pbef1_mef	6.98357
Pbp2_mef	5.72007
Pbx2_mef	7.58392
Pcaf$EG330129_mef	5.47309
Pcbd1_mef	6.37828
Pcbp3_mef	7.74869
Pcca_mef	8.08963
Pccb_mef	8.07778
Pcdh18_mef	8.33361
Pcdh21_mef	4.24662
Pcf11_mef	6.90724
Pcgf1_mef	6.63016
Pcgf2_mef	6.30956
Pcid2_mef	7.68009
Pcm1$LOC100044052_mef	5.2136
Pcmtd1_mef	7.85606
Pcmtd2_mef	7.95525
Pcnt_mef	6.79747
Pcnx_mef	6.99353
Pcnxl3_mef	8.49221
Pcolce2_mef	8.95924
Pcsk1n_mef	5.18574
Pcsk4_mef	5.89465
